 2.000000e+02 -7.603041e+01 
 2.094257e+02 -7.523029e+01 
 2.192956e+02 -7.443016e+01 
 2.296307e+02 -7.363002e+01 
 2.404529e+02 -7.282987e+01 
 2.517851e+02 -7.202970e+01 
 2.636513e+02 -7.122952e+01 
 2.760769e+02 -7.042932e+01 
 2.890880e+02 -6.962910e+01 
 3.027122e+02 -6.882886e+01 
 3.169786e+02 -6.802859e+01 
 3.319174e+02 -6.722830e+01 
 3.475602e+02 -6.642798e+01 
 3.639402e+02 -6.562763e+01 
 3.810921e+02 -6.482725e+01 
 3.990525e+02 -6.402683e+01 
 4.178592e+02 -6.322637e+01 
 4.375523e+02 -6.242586e+01 
 4.581735e+02 -6.162531e+01 
 4.797666e+02 -6.082470e+01 
 5.023773e+02 -6.002403e+01 
 5.260536e+02 -5.922330e+01 
 5.508457e+02 -5.842250e+01 
 5.768063e+02 -5.762162e+01 
 6.039903e+02 -5.682065e+01 
 6.324555e+02 -5.601960e+01 
 6.622622e+02 -5.521844e+01 
 6.934737e+02 -5.441717e+01 
 7.261561e+02 -5.361577e+01 
 7.603788e+02 -5.281425e+01 
 7.962143e+02 -5.201257e+01 
 8.337388e+02 -5.121073e+01 
 8.730317e+02 -5.040872e+01 
 9.141764e+02 -4.960651e+01 
 9.572602e+02 -4.880408e+01 
 1.002374e+03 -4.800142e+01 
 1.049615e+03 -4.719851e+01 
 1.099082e+03 -4.639531e+01 
 1.150880e+03 -4.559180e+01 
 1.205119e+03 -4.478795e+01 
 1.261915e+03 -4.398373e+01 
 1.321387e+03 -4.317911e+01 
 1.383662e+03 -4.237403e+01 
 1.448872e+03 -4.156846e+01 
 1.517155e+03 -4.076235e+01 
 1.588656e+03 -3.995565e+01 
 1.663528e+03 -3.914830e+01 
 1.741927e+03 -3.834023e+01 
 1.824022e+03 -3.753138e+01 
 1.909985e+03 -3.672167e+01 
 2.000000e+03 -3.591101e+01 
 2.094257e+03 -3.509932e+01 
 2.192956e+03 -3.428648e+01 
 2.296307e+03 -3.347239e+01 
 2.404529e+03 -3.265692e+01 
 2.517851e+03 -3.183994e+01 
 2.636513e+03 -3.102130e+01 
 2.760769e+03 -3.020083e+01 
 2.890880e+03 -2.937834e+01 
 3.027122e+03 -2.855364e+01 
 3.169786e+03 -2.772650e+01 
 3.319174e+03 -2.689668e+01 
 3.475602e+03 -2.606390e+01 
 3.639402e+03 -2.522787e+01 
 3.810921e+03 -2.438825e+01 
 3.990525e+03 -2.354467e+01 
 4.178592e+03 -2.269672e+01 
 4.375523e+03 -2.184395e+01 
 4.581735e+03 -2.098586e+01 
 4.797666e+03 -2.012188e+01 
 5.023773e+03 -1.925140e+01 
 5.260536e+03 -1.837371e+01 
 5.508457e+03 -1.748804e+01 
 5.768063e+03 -1.659353e+01 
 6.039903e+03 -1.568922e+01 
 6.324555e+03 -1.477403e+01 
 6.622622e+03 -1.384677e+01 
 6.934737e+03 -1.290610e+01 
 7.261561e+03 -1.195053e+01 
 7.603788e+03 -1.097844e+01 
 7.962143e+03 -9.988006e+00 
 8.337388e+03 -8.977274e+00 
 8.730317e+03 -7.944148e+00 
 9.141764e+03 -6.886459e+00 
 9.572602e+03 -5.802076e+00 
 1.002374e+04 -4.689132e+00 
 1.049615e+04 -3.546411e+00 
 1.099082e+04 -2.374042e+00 
 1.150880e+04 -1.174661e+00 
 1.205119e+04  4.464894e-02 
 1.261915e+04  1.269356e+00 
 1.321387e+04  2.473250e+00 
 1.383662e+04  3.613762e+00 
 1.448872e+04  4.629813e+00 
 1.517155e+04  5.448290e+00 
 1.588656e+04  6.004567e+00 
 1.663528e+04  6.270844e+00 
 1.741927e+04  6.271039e+00 
 1.824022e+04  6.067883e+00 
 1.909985e+04  5.734751e+00 
 2.000000e+04  5.334074e+00 
 2.094257e+04  4.909873e+00 
 2.192956e+04  4.489484e+00 
 2.296307e+04  4.088196e+00 
