 2.000000e+02  6.857562e-04 
 2.094257e+02  7.519110e-04 
 2.192956e+02  8.244471e-04 
 2.296307e+02  9.039800e-04 
 2.404529e+02  9.911844e-04 
 2.517851e+02  1.086800e-03 
 2.636513e+02  1.191638e-03 
 2.760769e+02  1.306588e-03 
 2.890880e+02  1.432624e-03 
 3.027122e+02  1.570816e-03 
 3.169786e+02  1.722336e-03 
 3.319174e+02  1.888468e-03 
 3.475602e+02  2.070620e-03 
 3.639402e+02  2.270337e-03 
 3.810921e+02  2.489313e-03 
 3.990525e+02  2.729401e-03 
 4.178592e+02  2.992638e-03 
 4.375523e+02  3.281253e-03 
 4.581735e+02  3.597691e-03 
 4.797666e+02  3.944631e-03 
 5.023773e+02  4.325012e-03 
 5.260536e+02  4.742053e-03 
 5.508457e+02  5.199283e-03 
 5.768063e+02  5.700569e-03 
 6.039903e+02  6.250152e-03 
 6.324555e+02  6.852677e-03 
 6.622622e+02  7.513236e-03 
 6.934737e+02  8.237407e-03 
 7.261561e+02  9.031305e-03 
 7.603788e+02  9.901628e-03 
 7.962143e+02  1.085571e-02 
 8.337388e+02  1.190161e-02 
 8.730317e+02  1.304811e-02 
 9.141764e+02  1.430487e-02 
 9.572602e+02  1.568245e-02 
 1.002374e+03  1.719243e-02 
 1.049615e+03  1.884747e-02 
 1.099082e+03  2.066144e-02 
 1.150880e+03  2.264953e-02 
 1.205119e+03  2.482834e-02 
 1.261915e+03  2.721606e-02 
 1.321387e+03  2.983258e-02 
 1.383662e+03  3.269964e-02 
 1.448872e+03  3.584105e-02 
 1.517155e+03  3.928278e-02 
 1.588656e+03  4.305326e-02 
 1.663528e+03  4.718352e-02 
 1.741927e+03  5.170744e-02 
 1.824022e+03  5.666201e-02 
 1.909985e+03  6.208756e-02 
 2.000000e+03  6.802807e-02 
 2.094257e+03  7.453147e-02 
 2.192956e+03  8.164989e-02 
 2.296307e+03  8.944008e-02 
 2.404529e+03  9.796369e-02 
 2.517851e+03  1.072876e-01 
 2.636513e+03  1.174845e-01 
 2.760769e+03  1.286327e-01 
 2.890880e+03  1.408172e-01 
 3.027122e+03  1.541294e-01 
 3.169786e+03  1.686679e-01 
 3.319174e+03  1.845383e-01 
 3.475602e+03  2.018535e-01 
 3.639402e+03  2.207341e-01 
 3.810921e+03  2.413076e-01 
 3.990525e+03  2.637085e-01 
 4.178592e+03  2.880778e-01 
 4.375523e+03  3.145614e-01 
 4.581735e+03  3.433091e-01 
 4.797666e+03  3.744718e-01 
 5.023773e+03  4.081989e-01 
 5.260536e+03  4.446334e-01 
 5.508457e+03  4.839061e-01 
 5.768063e+03  5.261278e-01 
 6.039903e+03  5.713785e-01 
 6.324555e+03  6.196935e-01 
 6.622622e+03  6.710450e-01 
 6.934737e+03  7.253183e-01 
 7.261561e+03  7.822808e-01 
 7.603788e+03  8.415422e-01 
 7.962143e+03  9.025044e-01 
 8.337388e+03  9.642973e-01 
 8.730317e+03  1.025700e+00 
 9.141764e+03  1.085047e+00 
 9.572602e+03  1.140113e+00 
 1.002374e+04  1.187986e+00 
 1.049615e+04  1.224939e+00 
 1.099082e+04  1.246296e+00 
 1.150880e+04  1.246351e+00 
 1.205119e+04  1.218344e+00 
 1.261915e+04  1.154568e+00 
 1.321387e+04  1.046651e+00 
 1.383662e+04  8.860529e-01 
 1.448872e+04  6.647638e-01 
 1.517155e+04  3.761441e-01 
 1.588656e+04  1.574522e-02 
 1.663528e+04 -4.180749e-01 
 1.741927e+04 -9.239118e-01 
 1.824022e+04 -1.497521e+00 
 1.909985e+04 -2.132406e+00 
 2.000000e+04 -2.820635e+00 
 2.094257e+04 -3.553682e+00 
 2.192956e+04 -4.323140e+00 
 2.296307e+04 -5.121237e+00 
 2.404529e+04 -5.941133e+00 
 2.517851e+04 -6.777036e+00 
 2.636513e+04 -7.624194e+00 
 2.760769e+04 -8.478807e+00 
 2.890880e+04 -9.337905e+00 
 3.027122e+04 -1.019921e+01 
 3.169786e+04 -1.106102e+01 
 3.319174e+04 -1.192209e+01 
 3.475602e+04 -1.278151e+01 
 3.639402e+04 -1.363867e+01 
 3.810921e+04 -1.449317e+01 
 3.990525e+04 -1.534475e+01 
 4.178592e+04 -1.619331e+01 
 4.375523e+04 -1.703880e+01 
 4.581735e+04 -1.788126e+01 
 4.797666e+04 -1.872076e+01 
 5.023773e+04 -1.955742e+01 
 5.260536e+04 -2.039135e+01 
 5.508457e+04 -2.122271e+01 
 5.768063e+04 -2.205165e+01 
 6.039903e+04 -2.287830e+01 
 6.324555e+04 -2.370283e+01 
 6.622622e+04 -2.452539e+01 
 6.934737e+04 -2.534610e+01 
 7.261561e+04 -2.616511e+01 
 7.603788e+04 -2.698254e+01 
 7.962143e+04 -2.779852e+01 
 8.337388e+04 -2.861316e+01 
 8.730317e+04 -2.942657e+01 
 9.141764e+04 -3.023884e+01 
 9.572602e+04 -3.105006e+01 
 1.002374e+05 -3.186033e+01 
 1.049615e+05 -3.266972e+01 
 1.099082e+05 -3.347831e+01 
 1.150880e+05 -3.428615e+01 
 1.205119e+05 -3.509332e+01 
 1.261915e+05 -3.589987e+01 
 1.321387e+05 -3.670586e+01 
 1.383662e+05 -3.751132e+01 
 1.448872e+05 -3.831631e+01 
 1.517155e+05 -3.912087e+01 
 1.588656e+05 -3.992503e+01 
 1.663528e+05 -4.072883e+01 
 1.741927e+05 -4.153229e+01 
 1.824022e+05 -4.233546e+01 
 1.909985e+05 -4.313834e+01 
 2.000000e+05 -4.394098e+01 
