 2.000000e+02  1.200226e-03 
 2.094257e+02  1.316027e-03 
 2.192956e+02  1.443003e-03 
 2.296307e+02  1.582230e-03 
 2.404529e+02  1.734891e-03 
 2.517851e+02  1.902283e-03 
 2.636513e+02  2.085827e-03 
 2.760769e+02  2.287082e-03 
 2.890880e+02  2.507758e-03 
 3.027122e+02  2.749728e-03 
 3.169786e+02  3.015049e-03 
 3.319174e+02  3.305974e-03 
 3.475602e+02  3.624975e-03 
 3.639402e+02  3.974761e-03 
 3.810921e+02  4.358306e-03 
 3.990525e+02  4.778867e-03 
 4.178592e+02  5.240020e-03 
 4.375523e+02  5.745684e-03 
 4.581735e+02  6.300157e-03 
 4.797666e+02  6.908152e-03 
 5.023773e+02  7.574840e-03 
 5.260536e+02  8.305889e-03 
 5.508457e+02  9.107517e-03 
 5.768063e+02  9.986544e-03 
 6.039903e+02  1.095045e-02 
 6.324555e+02  1.200744e-02 
 6.622622e+02  1.316650e-02 
 6.934737e+02  1.443751e-02 
 7.261561e+02  1.583130e-02 
 7.603788e+02  1.735973e-02 
 7.962143e+02  1.903584e-02 
 8.337388e+02  2.087391e-02 
 8.730317e+02  2.288963e-02 
 9.141764e+02  2.510019e-02 
 9.572602e+02  2.752446e-02 
 1.002374e+03  3.018317e-02 
 1.049615e+03  3.309903e-02 
 1.099082e+03  3.629699e-02 
 1.150880e+03  3.980441e-02 
 1.205119e+03  4.365134e-02 
 1.261915e+03  4.787078e-02 
 1.321387e+03  5.249892e-02 
 1.383662e+03  5.757553e-02 
 1.448872e+03  6.314427e-02 
 1.517155e+03  6.925309e-02 
 1.588656e+03  7.595468e-02 
 1.663528e+03  8.330691e-02 
 1.741927e+03  9.137339e-02 
 1.824022e+03  1.002240e-01 
 1.909985e+03  1.099356e-01 
 2.000000e+03  1.205927e-01 
 2.094257e+03  1.322883e-01 
 2.192956e+03  1.451245e-01 
 2.296307e+03  1.592140e-01 
 2.404529e+03  1.746807e-01 
 2.517851e+03  1.916611e-01 
 2.636513e+03  2.103055e-01 
 2.760769e+03  2.307797e-01 
 2.890880e+03  2.532666e-01 
 3.027122e+03  2.779678e-01 
 3.169786e+03  3.051061e-01 
 3.319174e+03  3.349275e-01 
 3.475602e+03  3.677040e-01 
 3.639402e+03  4.037364e-01 
 3.810921e+03  4.433578e-01 
 3.990525e+03  4.869371e-01 
 4.178592e+03  5.348834e-01 
 4.375523e+03  5.876505e-01 
 4.581735e+03  6.457428e-01 
 4.797666e+03  7.097205e-01 
 5.023773e+03  7.802074e-01 
 5.260536e+03  8.578978e-01 
 5.508457e+03  9.435656e-01 
 5.768063e+03  1.038074e+00 
 6.039903e+03  1.142385e+00 
 6.324555e+03  1.257573e+00 
 6.622622e+03  1.384835e+00 
 6.934737e+03  1.525507e+00 
 7.261561e+03  1.681071e+00 
 7.603788e+03  1.853167e+00 
 7.962143e+03  2.043600e+00 
 8.337388e+03  2.254332e+00 
 8.730317e+03  2.487457e+00 
 9.141764e+03  2.745147e+00 
 9.572602e+03  3.029530e+00 
 1.002374e+04  3.342474e+00 
 1.049615e+04  3.685194e+00 
 1.099082e+04  4.057564e+00 
 1.150880e+04  4.456944e+00 
 1.205119e+04  4.876254e+00 
 1.261915e+04  5.300961e+00 
 1.321387e+04  5.704855e+00 
 1.383662e+04  6.045368e+00 
 1.448872e+04  6.261418e+00 
 1.517155e+04  6.279896e+00 
 1.588656e+04  6.036173e+00 
 1.663528e+04  5.502450e+00 
 1.741927e+04  4.702644e+00 
 1.824022e+04  3.699488e+00 
 1.909985e+04  2.566357e+00 
 2.000000e+04  1.365680e+00 
 2.094257e+04  1.414782e-01 
 2.192956e+04 -1.078910e+00 
 2.296307e+04 -2.280199e+00 
 2.404529e+04 -3.454842e+00 
 2.517851e+04 -4.599934e+00 
 2.636513e+04 -5.715199e+00 
 2.760769e+04 -6.801776e+00 
 2.890880e+04 -7.861499e+00 
 3.027122e+04 -8.896486e+00 
 3.169786e+04 -9.908909e+00 
 3.319174e+04 -1.090087e+01 
 3.475602e+04 -1.187435e+01 
 3.639402e+04 -1.283116e+01 
 3.810921e+04 -1.377295e+01 
 3.990525e+04 -1.470122e+01 
 4.178592e+04 -1.561732e+01 
 4.375523e+04 -1.652245e+01 
 4.581735e+04 -1.741770e+01 
 4.797666e+04 -1.830403e+01 
 5.023773e+04 -1.918232e+01 
 5.260536e+04 -2.005335e+01 
 5.508457e+04 -2.091782e+01 
 5.768063e+04 -2.177635e+01 
 6.039903e+04 -2.262952e+01 
 6.324555e+04 -2.347783e+01 
 6.622622e+04 -2.432174e+01 
 6.934737e+04 -2.516166e+01 
 7.261561e+04 -2.599797e+01 
 7.603788e+04 -2.683099e+01 
 7.962143e+04 -2.766103e+01 
 8.337388e+04 -2.848837e+01 
 8.730317e+04 -2.931326e+01 
 9.141764e+04 -3.013591e+01 
 9.572602e+04 -3.095654e+01 
 1.002374e+05 -3.177532e+01 
 1.049615e+05 -3.259243e+01 
 1.099082e+05 -3.340801e+01 
 1.150880e+05 -3.422220e+01 
 1.205119e+05 -3.503513e+01 
 1.261915e+05 -3.584692e+01 
 1.321387e+05 -3.665765e+01 
 1.383662e+05 -3.746744e+01 
 1.448872e+05 -3.827635e+01 
 1.517155e+05 -3.908448e+01 
 1.588656e+05 -3.989188e+01 
 1.663528e+05 -4.069863e+01 
 1.741927e+05 -4.150479e+01 
 1.824022e+05 -4.231040e+01 
 1.909985e+05 -4.311551e+01 
 2.000000e+05 -4.392017e+01 
