 1.000000e+01 -6.390128e+01  1.000000e+01 -2.011399e-04 
 1.258925e+01 -6.190139e+01  1.258925e+01 -2.000583e-04 
 1.584893e+01 -5.990146e+01  1.584893e+01 -1.983441e-04 
 1.995262e+01 -5.790150e+01  1.995262e+01 -1.956273e-04 
 2.511886e+01 -5.590152e+01  2.511886e+01 -1.913214e-04 
 3.162278e+01 -5.390153e+01  3.162278e+01 -1.844970e-04 
 3.981072e+01 -5.190153e+01  3.981072e+01 -1.736812e-04 
 5.011872e+01 -4.990152e+01  5.011872e+01 -1.565392e-04 
 6.309573e+01 -4.790150e+01  6.309573e+01 -1.293711e-04 
 7.943282e+01 -4.590146e+01  7.943282e+01 -8.631280e-05 
 1.000000e+02 -4.390139e+01  1.000000e+02 -1.807057e-05 
 1.258925e+02 -4.190129e+01  1.258925e+02  9.008465e-05 
 1.584893e+02 -3.990112e+01  1.584893e+02  2.614955e-04 
 1.995262e+02 -3.790085e+01  1.995262e+02  5.331543e-04 
 2.511886e+02 -3.590042e+01  2.511886e+02  9.636818e-04 
 3.162278e+02 -3.389974e+01  3.162278e+02  1.645965e-03 
 3.981072e+02 -3.189866e+01  3.981072e+02  2.727166e-03 
 5.011872e+02 -2.989695e+01  5.011872e+02  4.440392e-03 
 6.309573e+02 -2.789424e+01  6.309573e+02  7.154762e-03 
 7.943282e+02 -2.588995e+01  7.943282e+02  1.145445e-02 
 1.000000e+03 -2.388315e+01  1.000000e+03  1.826321e-02 
 1.258925e+03 -2.187240e+01  1.258925e+03  2.903970e-02 
 1.584893e+03 -1.985539e+01  1.584893e+03  4.608203e-02 
 1.995262e+03 -1.782852e+01  1.995262e+03  7.299694e-02 
 2.511886e+03 -1.578620e+01  2.511886e+03  1.154077e-01 
 3.162278e+03 -1.371976e+01  3.162278e+03  1.819764e-01 
 3.981072e+03 -1.161621e+01  3.981072e+03  2.857381e-01 
 5.011872e+03 -9.456945e+00  5.011872e+03  4.453339e-01 
 6.309573e+03 -7.218721e+00  6.309573e+03  6.840869e-01 
 7.943282e+03 -4.885169e+00  7.943282e+03  1.018482e+00 
 1.000000e+04 -2.500702e+00  1.000000e+04  1.404295e+00 
 1.258925e+04 -3.581298e-01  1.258925e+04  1.549030e+00 
 1.584893e+04  6.978146e-01  1.584893e+04  6.084712e-01 
 1.995262e+04 -9.722048e-02  1.995262e+04 -2.180844e+00 
 2.511886e+04 -2.123814e+00  2.511886e+04 -6.197915e+00 
 3.162278e+04 -4.461979e+00  3.162278e+04 -1.051982e+01 
 3.981072e+04 -6.749041e+00  3.981072e+04 -1.477804e+01 
 5.011872e+04 -8.909993e+00  5.011872e+04 -1.888522e+01 
 6.309573e+04 -1.094021e+01  6.309573e+04 -2.280887e+01 
 7.943282e+04 -1.283787e+01  7.943282e+04 -2.648218e+01 
 1.000000e+05 -1.458735e+01  1.000000e+05 -2.974300e+01 
 1.258925e+05 -1.615695e+01  1.258925e+05 -3.228387e+01 
 1.584893e+05 -1.750330e+01  1.584893e+05 -3.374200e+01 
 1.995262e+05 -1.858214e+01  1.995262e+05 -3.403211e+01 
 2.511886e+05 -1.936583e+01  2.511886e+05 -3.348138e+01 
 3.162278e+05 -1.986331e+01  3.162278e+05 -3.252248e+01 
 3.981072e+05 -2.013409e+01  3.981072e+05 -3.147135e+01 
 5.011872e+05 -2.028837e+01  5.011872e+05 -3.053463e+01 
 6.309573e+05 -2.047212e+01  6.309573e+05 -2.986905e+01 
 7.943282e+05 -2.084383e+01  7.943282e+05 -2.963031e+01 
 1.000000e+06 -2.154537e+01  1.000000e+06 -3.002114e+01 
