 9.800582e-01  1.828185e-01  9.800582e-01 -1.307177e-01 
 9.801582e-01  4.962004e-01  9.801582e-01  1.827670e-01 
 9.802582e-01  8.076240e-01  9.802582e-01  4.955305e-01 
 9.803582e-01  1.115860e+00  9.803582e-01  8.063383e-01 
 9.804582e-01  1.419693e+00  9.804582e-01  1.113964e+00 
 9.805582e-01  1.717922e+00  9.805582e-01  1.417193e+00 
 9.806582e-01  2.009372e+00  9.806582e-01  1.714829e+00 
 9.807582e-01  2.292892e+00  9.807582e-01  2.005698e+00 
 9.808582e-01  2.567363e+00  9.808582e-01  2.288651e+00 
 9.809582e-01  2.831701e+00  9.809582e-01  2.562572e+00 
 9.810582e-01  3.084864e+00  9.810582e-01  2.826379e+00 
 9.811582e-01  3.325853e+00  9.811582e-01  3.079032e+00 
 9.812582e-01  3.553716e+00  9.812582e-01  3.319534e+00 
 9.813582e-01  3.767554e+00  9.813582e-01  3.546934e+00 
 9.814582e-01  3.966523e+00  9.814582e-01  3.760337e+00 
 9.815582e-01  4.149838e+00  9.815582e-01  3.958899e+00 
 9.816582e-01  4.316776e+00  9.816582e-01  4.141838e+00 
 9.817582e-01  4.466677e+00  9.817582e-01  4.308430e+00 
 9.818582e-01  4.598950e+00  9.818582e-01  4.458019e+00 
 9.819582e-01  4.713074e+00  9.819582e-01  4.590014e+00 
 9.820582e-01  4.808597e+00  9.820582e-01  4.703895e+00 
 9.821582e-01  4.885143e+00  9.821582e-01  4.799211e+00 
 9.822582e-01  4.942409e+00  9.822582e-01  4.875588e+00 
 9.823582e-01  4.980170e+00  9.823582e-01  4.932722e+00 
 9.824582e-01  4.998276e+00  9.824582e-01  4.970389e+00 
 9.825582e-01  4.996657e+00  9.825582e-01  4.988441e+00 
 9.826582e-01  4.975318e+00  9.826582e-01  4.986805e+00 
 9.827582e-01  4.934343e+00  9.827582e-01  4.965489e+00 
 9.828582e-01  4.873895e+00  9.828582e-01  4.924576e+00 
 9.829582e-01  4.794212e+00  9.829582e-01  4.864228e+00 
 9.830582e-01  4.695609e+00  9.830582e-01  4.784683e+00 
 9.831582e-01  4.578474e+00  9.831582e-01  4.686255e+00 
 9.832582e-01  4.443270e+00  9.832582e-01  4.569333e+00 
 9.833582e-01  4.290530e+00  9.833582e-01  4.434378e+00 
 9.834582e-01  4.120858e+00  9.834582e-01  4.281922e+00 
 9.835582e-01  3.934922e+00  9.835582e-01  4.112567e+00 
