 2.000061e-01 -3.837135e-01  2.000061e-01 -3.983518e-03  2.000061e-01 -3.983518e-05 
 2.000161e-01 -1.010399e+00  2.000161e-01 -3.674968e-01  2.000161e-01 -3.674968e-03 
 2.000261e-01 -1.633097e+00  2.000261e-01 -9.641354e-01  2.000261e-01 -9.641354e-03 
 2.000361e-01 -2.249350e+00  2.000361e-01 -1.566509e+00  2.000361e-01 -1.566509e-02 
 2.000461e-01 -2.856726e+00  2.000461e-01 -2.163990e+00  2.000461e-01 -2.163990e-02 
 2.000561e-01 -3.452827e+00  2.000561e-01 -2.752948e+00  2.000561e-01 -2.752948e-02 
 2.000661e-01 -4.035302e+00  2.000661e-01 -3.329331e+00  2.000661e-01 -3.329331e-02 
 2.000761e-01 -4.601852e+00  2.000761e-01 -3.890808e+00  2.000761e-01 -3.890808e-02 
 2.000861e-01 -5.150240e+00  2.000861e-01 -4.434620e+00  2.000861e-01 -4.434620e-02 
 2.000961e-01 -5.678302e+00  2.000961e-01 -4.958831e+00  2.000961e-01 -4.958831e-02 
 2.001061e-01 -6.183955e+00  2.001061e-01 -5.460879e+00  2.001061e-01 -5.460879e-02 
 2.001161e-01 -6.665202e+00  2.001161e-01 -5.939094e+00  2.001161e-01 -5.939094e-02 
 2.001261e-01 -7.120145e+00  2.001261e-01 -6.391130e+00  2.001261e-01 -6.391130e-02 
 2.001361e-01 -7.546988e+00  2.001361e-01 -6.815565e+00  2.001361e-01 -6.815565e-02 
 2.001461e-01 -7.944046e+00  2.001461e-01 -7.210272e+00  2.001461e-01 -7.210272e-02 
 2.001561e-01 -8.309753e+00  2.001561e-01 -7.574087e+00  2.001561e-01 -7.574087e-02 
 2.001661e-01 -8.642665e+00  2.001661e-01 -7.905125e+00  2.001661e-01 -7.905125e-02 
 2.001761e-01 -8.941469e+00  2.001761e-01 -8.202490e+00  2.001761e-01 -8.202490e-02 
 2.001861e-01 -9.204984e+00  2.001861e-01 -8.464563e+00  2.001861e-01 -8.464563e-02 
 2.001961e-01 -9.432172e+00  2.001961e-01 -8.690729e+00  2.001961e-01 -8.690729e-02 
 2.002061e-01 -9.622135e+00  2.002061e-01 -8.879651e+00  2.002061e-01 -8.879651e-02 
 2.002161e-01 -9.774124e+00  2.002161e-01 -9.031013e+00  2.002161e-01 -9.031013e-02 
 2.002261e-01 -9.887539e+00  2.002261e-01 -9.143774e+00  2.002261e-01 -9.143774e-02 
 2.002361e-01 -9.961933e+00  2.002361e-01 -9.217922e+00  2.002361e-01 -9.217922e-02 
 2.002461e-01 -9.997011e+00  2.002461e-01 -9.252723e+00  2.002461e-01 -9.252723e-02 
 2.002561e-01 -9.992635e+00  2.002561e-01 -9.248479e+00  2.002561e-01 -9.248479e-02 
 2.002661e-01 -9.948824e+00  2.002661e-01 -9.204765e+00  2.002661e-01 -9.204765e-02 
 2.002761e-01 -9.865749e+00  2.002761e-01 -9.122197e+00  2.002761e-01 -9.122197e-02 
 2.002861e-01 -9.743738e+00  2.002861e-01 -9.000664e+00  2.002861e-01 -9.000664e-02 
 2.002961e-01 -9.583273e+00  2.002961e-01 -8.841088e+00  2.002961e-01 -8.841088e-02 
 2.003061e-01 -9.384987e+00  2.003061e-01 -8.643669e+00  2.003061e-01 -8.643669e-02 
 2.003161e-01 -9.149663e+00  2.003161e-01 -8.409629e+00  2.003161e-01 -8.409629e-02 
 2.003261e-01 -8.878230e+00  2.003261e-01 -8.139468e+00  2.003261e-01 -8.139468e-02 
 2.003361e-01 -8.571758e+00  2.003361e-01 -7.834698e+00  2.003361e-01 -7.834698e-02 
 2.003461e-01 -8.231457e+00  2.003461e-01 -7.496108e+00  2.003461e-01 -7.496108e-02 
 2.003561e-01 -7.858671e+00  2.003561e-01 -7.125479e+00  2.003561e-01 -7.125479e-02 
 2.003661e-01 -7.454870e+00  2.003661e-01 -6.723877e+00  2.003661e-01 -6.723877e-02 
 2.003761e-01 -7.021648e+00  2.003761e-01 -6.293333e+00  2.003761e-01 -6.293333e-02 
 2.003861e-01 -6.560715e+00  2.003861e-01 -5.835172e+00  2.003861e-01 -5.835172e-02 
 2.003961e-01 -6.073889e+00  2.003961e-01 -5.351657e+00  2.003961e-01 -5.351657e-02 
 2.004061e-01 -5.563093e+00  2.004061e-01 -4.844363e+00  2.004061e-01 -4.844363e-02 
 2.004161e-01 -5.030342e+00  2.004161e-01 -4.315764e+00  2.004161e-01 -4.315764e-02 
 2.004261e-01 -4.477738e+00  2.004261e-01 -3.767694e+00  2.004261e-01 -3.767694e-02 
 2.004361e-01 -3.907463e+00  2.004361e-01 -3.202853e+00  2.004361e-01 -3.202853e-02 
 2.004461e-01 -3.321767e+00  2.004461e-01 -2.623418e+00  2.004461e-01 -2.623418e-02 
 2.004561e-01 -2.722961e+00  2.004561e-01 -2.032478e+00  2.004561e-01 -2.032478e-02 
 2.004661e-01 -2.113409e+00  2.004661e-01 -1.433080e+00  2.004661e-01 -1.433080e-02 
 2.004761e-01 -1.495516e+00  2.004761e-01 -8.306567e-01  2.004761e-01 -8.306567e-03 
 2.004861e-01 -8.717215e-01  2.004861e-01 -2.404858e-01  2.004861e-01 -2.404858e-03 
 2.004961e-01 -2.444865e-01  2.004961e-01  4.313904e-03  2.004961e-01  4.313904e-05 
 2.005061e-01  3.837135e-01  2.005061e-01 -2.315964e-03  2.005061e-01 -2.315964e-05 
 2.005161e-01  1.010399e+00  2.005161e-01  2.905439e-01  2.005161e-01  2.905439e-03 
 2.005261e-01  1.633097e+00  2.005261e-01  8.821093e-01  2.005261e-01  8.821093e-03 
 2.005361e-01  2.249350e+00  2.005361e-01  1.483275e+00  2.005361e-01  1.483275e-02 
 2.005461e-01  2.856726e+00  2.005461e-01  2.080040e+00  2.005461e-01  2.080040e-02 
 2.005561e-01  3.452827e+00  2.005561e-01  2.668140e+00  2.005561e-01  2.668140e-02 
 2.005661e-01  4.035302e+00  2.005661e-01  3.243645e+00  2.005661e-01  3.243645e-02 
 2.005761e-01  4.601852e+00  2.005761e-01  3.804668e+00  2.005761e-01  3.804668e-02 
 2.005861e-01  5.150240e+00  2.005861e-01  4.347764e+00  2.005861e-01  4.347764e-02 
 2.005961e-01  5.678302e+00  2.005961e-01  4.871571e+00  2.005961e-01  4.871571e-02 
 2.006061e-01  6.183955e+00  2.006061e-01  5.372978e+00  2.006061e-01  5.372978e-02 
 2.006161e-01  6.665202e+00  2.006161e-01  5.850840e+00  2.006161e-01  5.850840e-02 
 2.006261e-01  7.120145e+00  2.006261e-01  6.302302e+00  2.006261e-01  6.302302e-02 
 2.006361e-01  7.546988e+00  2.006361e-01  6.726435e+00  2.006361e-01  6.726435e-02 
 2.006461e-01  7.944046e+00  2.006461e-01  7.120635e+00  2.006461e-01  7.120635e-02 
 2.006561e-01  8.309753e+00  2.006561e-01  7.484206e+00  2.006561e-01  7.484206e-02 
 2.006661e-01  8.642665e+00  2.006661e-01  7.814804e+00  2.006661e-01  7.814804e-02 
 2.006761e-01  8.941469e+00  2.006761e-01  8.111989e+00  2.006761e-01  8.111989e-02 
 2.006861e-01  9.204984e+00  2.006861e-01  8.373693e+00  2.006861e-01  8.373693e-02 
 2.006961e-01  9.432172e+00  2.006961e-01  8.599747e+00  2.006961e-01  8.599747e-02 
 2.007061e-01  9.622135e+00  2.007061e-01  8.788375e+00  2.007061e-01  8.788375e-02 
 2.007161e-01  9.774124e+00  2.007161e-01  8.939696e+00  2.007161e-01  8.939696e-02 
 2.007261e-01  9.887539e+00  2.007261e-01  9.052238e+00  2.007261e-01  9.052238e-02 
 2.007361e-01  9.961933e+00  2.007361e-01  9.126421e+00  2.007361e-01  9.126421e-02 
 2.007461e-01  9.997011e+00  2.007461e-01  9.161081e+00  2.007461e-01  9.161081e-02 
 2.007561e-01  9.992635e+00  2.007561e-01  9.156948e+00  2.007561e-01  9.156948e-02 
 2.007661e-01  9.948824e+00  2.007661e-01  9.113170e+00  2.007661e-01  9.113170e-02 
 2.007761e-01  9.865749e+00  2.007761e-01  9.030791e+00  2.007761e-01  9.030791e-02 
 2.007861e-01  9.743738e+00  2.007861e-01  8.909269e+00  2.007861e-01  8.909269e-02 
 2.007961e-01  9.583273e+00  2.007961e-01  8.749958e+00  2.007961e-01  8.749958e-02 
 2.008061e-01  9.384987e+00  2.008061e-01  8.552623e+00  2.008061e-01  8.552623e-02 
 2.008161e-01  9.149663e+00  2.008161e-01  8.318923e+00  2.008161e-01  8.318923e-02 
 2.008261e-01  8.878230e+00  2.008261e-01  8.048917e+00  2.008261e-01  8.048917e-02 
 2.008361e-01  8.571758e+00  2.008361e-01  7.744559e+00  2.008361e-01  7.744559e-02 
 2.008461e-01  8.231457e+00  2.008461e-01  7.406189e+00  2.008461e-01  7.406189e-02 
 2.008561e-01  7.858671e+00  2.008561e-01  7.036042e+00  2.008561e-01  7.036042e-02 
 2.008661e-01  7.454870e+00  2.008661e-01  6.634718e+00  2.008661e-01  6.634718e-02 
 2.008761e-01  7.021648e+00  2.008761e-01  6.204723e+00  2.008761e-01  6.204723e-02 
 2.008861e-01  6.560715e+00  2.008861e-01  5.746896e+00  2.008861e-01  5.746896e-02 
 2.008961e-01  6.073889e+00  2.008961e-01  5.263997e+00  2.008961e-01  5.263997e-02 
 2.009061e-01  5.563093e+00  2.009061e-01  4.757085e+00  2.009061e-01  4.757085e-02 
 2.009161e-01  5.030342e+00  2.009161e-01  4.229174e+00  2.009161e-01  4.229174e-02 
 2.009261e-01  4.477738e+00  2.009261e-01  3.681539e+00  2.009261e-01  3.681539e-02 
 2.009361e-01  3.907463e+00  2.009361e-01  3.117482e+00  2.009361e-01  3.117482e-02 
 2.009461e-01  3.321767e+00  2.009461e-01  2.538557e+00  2.009461e-01  2.538557e-02 
 2.009561e-01  2.722961e+00  2.009561e-01  1.948593e+00  2.009561e-01  1.948593e-02 
 2.009661e-01  2.113409e+00  2.009661e-01  1.349956e+00  2.009661e-01  1.349956e-02 
 2.009761e-01  1.495516e+00  2.009761e-01  7.489373e-01  2.009761e-01  7.489373e-03 
 2.009861e-01  8.717215e-01  2.009861e-01  1.657722e-01  2.009861e-01  1.657722e-03 
 2.009961e-01  2.444865e-01  2.009961e-01  1.915621e-03  2.009961e-01  1.915621e-05 
 2.010061e-01 -3.837135e-01  2.010061e-01 -3.981263e-03  2.010061e-01 -3.981263e-05 
 2.010161e-01 -1.010399e+00  2.010161e-01 -3.674972e-01  2.010161e-01 -3.674972e-03 
 2.010261e-01 -1.633097e+00  2.010261e-01 -9.641352e-01  2.010261e-01 -9.641352e-03 
 2.010361e-01 -2.249350e+00  2.010361e-01 -1.566509e+00  2.010361e-01 -1.566509e-02 
 2.010461e-01 -2.856726e+00  2.010461e-01 -2.163990e+00  2.010461e-01 -2.163990e-02 
 2.010561e-01 -3.452827e+00  2.010561e-01 -2.752948e+00  2.010561e-01 -2.752948e-02 
 2.010661e-01 -4.035302e+00  2.010661e-01 -3.329331e+00  2.010661e-01 -3.329331e-02 
 2.010761e-01 -4.601852e+00  2.010761e-01 -3.890809e+00  2.010761e-01 -3.890809e-02 
 2.010861e-01 -5.150240e+00  2.010861e-01 -4.434619e+00  2.010861e-01 -4.434619e-02 
 2.010961e-01 -5.678302e+00  2.010961e-01 -4.958831e+00  2.010961e-01 -4.958831e-02 
 2.011061e-01 -6.183955e+00  2.011061e-01 -5.460878e+00  2.011061e-01 -5.460878e-02 
 2.011161e-01 -6.665202e+00  2.011161e-01 -5.939095e+00  2.011161e-01 -5.939095e-02 
 2.011261e-01 -7.120145e+00  2.011261e-01 -6.391130e+00  2.011261e-01 -6.391130e-02 
 2.011361e-01 -7.546988e+00  2.011361e-01 -6.815565e+00  2.011361e-01 -6.815565e-02 
 2.011461e-01 -7.944046e+00  2.011461e-01 -7.210272e+00  2.011461e-01 -7.210272e-02 
 2.011561e-01 -8.309753e+00  2.011561e-01 -7.574087e+00  2.011561e-01 -7.574087e-02 
 2.011661e-01 -8.642665e+00  2.011661e-01 -7.905125e+00  2.011661e-01 -7.905125e-02 
 2.011761e-01 -8.941469e+00  2.011761e-01 -8.202491e+00  2.011761e-01 -8.202491e-02 
 2.011861e-01 -9.204984e+00  2.011861e-01 -8.464562e+00  2.011861e-01 -8.464562e-02 
 2.011961e-01 -9.432172e+00  2.011961e-01 -8.690729e+00  2.011961e-01 -8.690729e-02 
 2.012061e-01 -9.622135e+00  2.012061e-01 -8.879651e+00  2.012061e-01 -8.879651e-02 
 2.012161e-01 -9.774124e+00  2.012161e-01 -9.031013e+00  2.012161e-01 -9.031013e-02 
 2.012261e-01 -9.887539e+00  2.012261e-01 -9.143773e+00  2.012261e-01 -9.143773e-02 
 2.012361e-01 -9.961933e+00  2.012361e-01 -9.217922e+00  2.012361e-01 -9.217922e-02 
 2.012461e-01 -9.997011e+00  2.012461e-01 -9.252723e+00  2.012461e-01 -9.252723e-02 
 2.012561e-01 -9.992635e+00  2.012561e-01 -9.248479e+00  2.012561e-01 -9.248479e-02 
 2.012661e-01 -9.948824e+00  2.012661e-01 -9.204765e+00  2.012661e-01 -9.204765e-02 
 2.012761e-01 -9.865749e+00  2.012761e-01 -9.122198e+00  2.012761e-01 -9.122198e-02 
 2.012861e-01 -9.743738e+00  2.012861e-01 -9.000664e+00  2.012861e-01 -9.000664e-02 
 2.012961e-01 -9.583273e+00  2.012961e-01 -8.841088e+00  2.012961e-01 -8.841088e-02 
 2.013061e-01 -9.384987e+00  2.013061e-01 -8.643668e+00  2.013061e-01 -8.643668e-02 
 2.013161e-01 -9.149663e+00  2.013161e-01 -8.409629e+00  2.013161e-01 -8.409629e-02 
 2.013261e-01 -8.878230e+00  2.013261e-01 -8.139468e+00  2.013261e-01 -8.139468e-02 
 2.013361e-01 -8.571758e+00  2.013361e-01 -7.834698e+00  2.013361e-01 -7.834698e-02 
 2.013461e-01 -8.231457e+00  2.013461e-01 -7.496108e+00  2.013461e-01 -7.496108e-02 
 2.013561e-01 -7.858671e+00  2.013561e-01 -7.125479e+00  2.013561e-01 -7.125479e-02 
 2.013661e-01 -7.454870e+00  2.013661e-01 -6.723876e+00  2.013661e-01 -6.723876e-02 
 2.013761e-01 -7.021648e+00  2.013761e-01 -6.293333e+00  2.013761e-01 -6.293333e-02 
 2.013861e-01 -6.560715e+00  2.013861e-01 -5.835172e+00  2.013861e-01 -5.835172e-02 
 2.013961e-01 -6.073889e+00  2.013961e-01 -5.351658e+00  2.013961e-01 -5.351658e-02 
 2.014061e-01 -5.563093e+00  2.014061e-01 -4.844363e+00  2.014061e-01 -4.844363e-02 
 2.014161e-01 -5.030342e+00  2.014161e-01 -4.315764e+00  2.014161e-01 -4.315764e-02 
 2.014261e-01 -4.477738e+00  2.014261e-01 -3.767693e+00  2.014261e-01 -3.767693e-02 
 2.014361e-01 -3.907463e+00  2.014361e-01 -3.202853e+00  2.014361e-01 -3.202853e-02 
 2.014461e-01 -3.321767e+00  2.014461e-01 -2.623418e+00  2.014461e-01 -2.623418e-02 
 2.014561e-01 -2.722961e+00  2.014561e-01 -2.032478e+00  2.014561e-01 -2.032478e-02 
 2.014661e-01 -2.113409e+00  2.014661e-01 -1.433080e+00  2.014661e-01 -1.433080e-02 
 2.014761e-01 -1.495516e+00  2.014761e-01 -8.306569e-01  2.014761e-01 -8.306569e-03 
 2.014861e-01 -8.717215e-01  2.014861e-01 -2.404854e-01  2.014861e-01 -2.404854e-03 
 2.014961e-01 -2.444865e-01  2.014961e-01  4.311716e-03  2.014961e-01  4.311716e-05 
 2.015061e-01  3.837135e-01  2.015061e-01 -2.313790e-03  2.015061e-01 -2.313790e-05 
 2.015161e-01  1.010399e+00  2.015161e-01  2.905441e-01  2.015161e-01  2.905441e-03 
 2.015261e-01  1.633097e+00  2.015261e-01  8.821089e-01  2.015261e-01  8.821089e-03 
 2.015361e-01  2.249350e+00  2.015361e-01  1.483276e+00  2.015361e-01  1.483276e-02 
 2.015461e-01  2.856726e+00  2.015461e-01  2.080040e+00  2.015461e-01  2.080040e-02 
 2.015561e-01  3.452827e+00  2.015561e-01  2.668140e+00  2.015561e-01  2.668140e-02 
 2.015661e-01  4.035302e+00  2.015661e-01  3.243645e+00  2.015661e-01  3.243645e-02 
 2.015761e-01  4.601852e+00  2.015761e-01  3.804668e+00  2.015761e-01  3.804668e-02 
 2.015861e-01  5.150240e+00  2.015861e-01  4.347764e+00  2.015861e-01  4.347764e-02 
 2.015961e-01  5.678302e+00  2.015961e-01  4.871572e+00  2.015961e-01  4.871572e-02 
 2.016061e-01  6.183955e+00  2.016061e-01  5.372978e+00  2.016061e-01  5.372978e-02 
 2.016161e-01  6.665202e+00  2.016161e-01  5.850841e+00  2.016161e-01  5.850841e-02 
 2.016261e-01  7.120145e+00  2.016261e-01  6.302301e+00  2.016261e-01  6.302301e-02 
 2.016361e-01  7.546988e+00  2.016361e-01  6.726435e+00  2.016361e-01  6.726435e-02 
 2.016461e-01  7.944046e+00  2.016461e-01  7.120634e+00  2.016461e-01  7.120634e-02 
 2.016561e-01  8.309753e+00  2.016561e-01  7.484206e+00  2.016561e-01  7.484206e-02 
 2.016661e-01  8.642665e+00  2.016661e-01  7.814804e+00  2.016661e-01  7.814804e-02 
 2.016761e-01  8.941469e+00  2.016761e-01  8.111989e+00  2.016761e-01  8.111989e-02 
 2.016861e-01  9.204984e+00  2.016861e-01  8.373693e+00  2.016861e-01  8.373693e-02 
 2.016961e-01  9.432172e+00  2.016961e-01  8.599747e+00  2.016961e-01  8.599747e-02 
 2.017061e-01  9.622135e+00  2.017061e-01  8.788374e+00  2.017061e-01  8.788374e-02 
 2.017161e-01  9.774124e+00  2.017161e-01  8.939697e+00  2.017161e-01  8.939697e-02 
 2.017261e-01  9.887539e+00  2.017261e-01  9.052238e+00  2.017261e-01  9.052238e-02 
 2.017361e-01  9.961933e+00  2.017361e-01  9.126421e+00  2.017361e-01  9.126421e-02 
 2.017461e-01  9.997011e+00  2.017461e-01  9.161080e+00  2.017461e-01  9.161080e-02 
 2.017561e-01  9.992635e+00  2.017561e-01  9.156948e+00  2.017561e-01  9.156948e-02 
 2.017661e-01  9.948824e+00  2.017661e-01  9.113170e+00  2.017661e-01  9.113170e-02 
 2.017761e-01  9.865749e+00  2.017761e-01  9.030791e+00  2.017761e-01  9.030791e-02 
 2.017861e-01  9.743738e+00  2.017861e-01  8.909268e+00  2.017861e-01  8.909268e-02 
 2.017961e-01  9.583273e+00  2.017961e-01  8.749958e+00  2.017961e-01  8.749958e-02 
 2.018061e-01  9.384987e+00  2.018061e-01  8.552623e+00  2.018061e-01  8.552623e-02 
 2.018161e-01  9.149663e+00  2.018161e-01  8.318924e+00  2.018161e-01  8.318924e-02 
 2.018261e-01  8.878230e+00  2.018261e-01  8.048917e+00  2.018261e-01  8.048917e-02 
 2.018361e-01  8.571758e+00  2.018361e-01  7.744560e+00  2.018361e-01  7.744560e-02 
 2.018461e-01  8.231457e+00  2.018461e-01  7.406188e+00  2.018461e-01  7.406188e-02 
 2.018561e-01  7.858671e+00  2.018561e-01  7.036042e+00  2.018561e-01  7.036042e-02 
 2.018661e-01  7.454870e+00  2.018661e-01  6.634718e+00  2.018661e-01  6.634718e-02 
 2.018761e-01  7.021648e+00  2.018761e-01  6.204724e+00  2.018761e-01  6.204724e-02 
 2.018861e-01  6.560715e+00  2.018861e-01  5.746896e+00  2.018861e-01  5.746896e-02 
 2.018961e-01  6.073889e+00  2.018961e-01  5.263997e+00  2.018961e-01  5.263997e-02 
 2.019061e-01  5.563093e+00  2.019061e-01  4.757085e+00  2.019061e-01  4.757085e-02 
 2.019161e-01  5.030342e+00  2.019161e-01  4.229175e+00  2.019161e-01  4.229175e-02 
 2.019261e-01  4.477738e+00  2.019261e-01  3.681538e+00  2.019261e-01  3.681538e-02 
 2.019361e-01  3.907463e+00  2.019361e-01  3.117482e+00  2.019361e-01  3.117482e-02 
 2.019461e-01  3.321767e+00  2.019461e-01  2.538557e+00  2.019461e-01  2.538557e-02 
 2.019561e-01  2.722961e+00  2.019561e-01  1.948593e+00  2.019561e-01  1.948593e-02 
 2.019661e-01  2.113409e+00  2.019661e-01  1.349956e+00  2.019661e-01  1.349956e-02 
 2.019761e-01  1.495516e+00  2.019761e-01  7.489377e-01  2.019761e-01  7.489377e-03 
 2.019861e-01  8.717215e-01  2.019861e-01  1.657721e-01  2.019861e-01  1.657721e-03 
 2.019961e-01  2.444865e-01  2.019961e-01  1.913354e-03  2.019961e-01  1.913354e-05 
 2.020061e-01 -3.837135e-01  2.020061e-01 -3.979011e-03  2.020061e-01 -3.979011e-05 
 2.020161e-01 -1.010399e+00  2.020161e-01 -3.674976e-01  2.020161e-01 -3.674976e-03 
 2.020261e-01 -1.633097e+00  2.020261e-01 -9.641349e-01  2.020261e-01 -9.641349e-03 
 2.020361e-01 -2.249350e+00  2.020361e-01 -1.566509e+00  2.020361e-01 -1.566509e-02 
 2.020461e-01 -2.856726e+00  2.020461e-01 -2.163990e+00  2.020461e-01 -2.163990e-02 
 2.020561e-01 -3.452827e+00  2.020561e-01 -2.752948e+00  2.020561e-01 -2.752948e-02 
 2.020661e-01 -4.035302e+00  2.020661e-01 -3.329330e+00  2.020661e-01 -3.329330e-02 
 2.020761e-01 -4.601852e+00  2.020761e-01 -3.890809e+00  2.020761e-01 -3.890809e-02 
 2.020861e-01 -5.150240e+00  2.020861e-01 -4.434619e+00  2.020861e-01 -4.434619e-02 
 2.020961e-01 -5.678302e+00  2.020961e-01 -4.958831e+00  2.020961e-01 -4.958831e-02 
 2.021061e-01 -6.183955e+00  2.021061e-01 -5.460878e+00  2.021061e-01 -5.460878e-02 
 2.021161e-01 -6.665202e+00  2.021161e-01 -5.939095e+00  2.021161e-01 -5.939095e-02 
 2.021261e-01 -7.120145e+00  2.021261e-01 -6.391130e+00  2.021261e-01 -6.391130e-02 
 2.021361e-01 -7.546988e+00  2.021361e-01 -6.815565e+00  2.021361e-01 -6.815565e-02 
 2.021461e-01 -7.944046e+00  2.021461e-01 -7.210272e+00  2.021461e-01 -7.210272e-02 
 2.021561e-01 -8.309753e+00  2.021561e-01 -7.574087e+00  2.021561e-01 -7.574087e-02 
 2.021661e-01 -8.642665e+00  2.021661e-01 -7.905125e+00  2.021661e-01 -7.905125e-02 
 2.021761e-01 -8.941469e+00  2.021761e-01 -8.202491e+00  2.021761e-01 -8.202491e-02 
 2.021861e-01 -9.204984e+00  2.021861e-01 -8.464562e+00  2.021861e-01 -8.464562e-02 
