 1.500000e-01  1.000000e+00  1.500000e-01  7.071394e-02 
 1.500008e-01  8.421352e-01  1.500008e-01  7.067515e-02 
 1.500024e-01  5.264056e-01  1.500024e-01  7.026924e-02 
 1.500055e-01 -1.050537e-01  1.500055e-01  6.749983e-02 
 1.500088e-01 -7.520077e-01  1.500088e-01  6.199169e-02 
 1.500100e-01 -1.000000e+00  1.500100e-01  5.917455e-02 
 1.500105e-01 -1.000000e+00  1.500105e-01  5.800116e-02 
 1.500114e-01 -1.000000e+00  1.500114e-01  5.563237e-02 
 1.500134e-01 -1.000000e+00  1.500134e-01  5.076922e-02 
 1.500160e-01 -1.000000e+00  1.500160e-01  4.382930e-02 
 1.500203e-01 -1.000000e+00  1.500203e-01  3.195407e-02 
 1.500274e-01 -1.000000e+00  1.500274e-01  1.174698e-02 
 1.500372e-01 -1.000000e+00  1.500372e-01 -1.670285e-02 
 1.500461e-01 -1.000000e+00  1.500461e-01 -4.083969e-02 
 1.500561e-01 -1.000000e+00  1.500561e-01 -6.393364e-02 
 1.500661e-01 -1.000000e+00  1.500661e-01 -8.093878e-02 
 1.500761e-01 -1.000000e+00  1.500761e-01 -9.044357e-02 
 1.500856e-01 -1.000000e+00  1.500856e-01 -9.185514e-02 
 1.500953e-01 -1.000000e+00  1.500953e-01 -8.565858e-02 
 1.501053e-01 -1.000000e+00  1.501053e-01 -7.186284e-02 
 1.501153e-01 -1.000000e+00  1.501153e-01 -5.190121e-02 
 1.501253e-01 -1.000000e+00  1.501253e-01 -2.765776e-02 
 1.501353e-01 -1.000000e+00  1.501353e-01 -1.365986e-03 
 1.501448e-01 -1.000000e+00  1.501448e-01  2.321621e-02 
 1.501538e-01 -1.000000e+00  1.501538e-01  4.466653e-02 
 1.501638e-01 -1.000000e+00  1.501638e-01  6.413407e-02 
 1.501738e-01 -1.000000e+00  1.501738e-01  7.755072e-02 
 1.501838e-01 -1.000000e+00  1.501838e-01  8.382396e-02 
 1.501938e-01 -1.000000e+00  1.501938e-01  8.251665e-02 
 1.502027e-01 -1.000000e+00  1.502027e-01  7.516023e-02 
 1.502116e-01 -1.000000e+00  1.502116e-01  6.249537e-02 
 1.502203e-01 -1.000000e+00  1.502203e-01  4.605193e-02 
 1.502299e-01 -1.000000e+00  1.502299e-01  2.477845e-02 
 1.502399e-01 -1.000000e+00  1.502399e-01  7.342581e-04 
 1.502492e-01 -1.000000e+00  1.502492e-01 -2.140841e-02 
 1.502582e-01 -1.000000e+00  1.502582e-01 -4.107368e-02 
 1.502682e-01 -1.000000e+00  1.502682e-01 -5.882169e-02 
 1.502782e-01 -1.000000e+00  1.502782e-01 -7.102770e-02 
 1.502882e-01 -1.000000e+00  1.502882e-01 -7.669819e-02 
 1.502978e-01 -1.000000e+00  1.502978e-01 -7.563574e-02 
 1.503078e-01 -1.000000e+00  1.503078e-01 -6.795480e-02 
 1.503178e-01 -1.000000e+00  1.503178e-01 -5.435189e-02 
 1.503278e-01 -1.000000e+00  1.503278e-01 -3.614026e-02 
 1.503378e-01 -1.000000e+00  1.503378e-01 -1.502148e-02 
 1.503478e-01 -1.000000e+00  1.503478e-01  7.072763e-03 
 1.503569e-01 -1.000000e+00  1.503569e-01  2.632914e-02 
 1.503669e-01 -1.000000e+00  1.503669e-01  4.487270e-02 
 1.503769e-01 -1.000000e+00  1.503769e-01  5.909774e-02 
 1.503869e-01 -1.000000e+00  1.503869e-01  6.781017e-02 
 1.503969e-01 -1.000000e+00  1.503969e-01  7.032754e-02 
 1.504069e-01 -1.000000e+00  1.504069e-01  6.653121e-02 
 1.504157e-01 -1.000000e+00  1.504157e-01  5.825834e-02 
 1.504246e-01 -1.000000e+00  1.504246e-01  4.596464e-02 
 1.504333e-01 -1.000000e+00  1.504333e-01  3.083668e-02 
 1.504433e-01 -1.000000e+00  1.504433e-01  1.133831e-02 
 1.504533e-01 -1.000000e+00  1.504533e-01 -8.841003e-03 
 1.504625e-01 -1.000000e+00  1.504625e-01 -2.634745e-02 
 1.504725e-01 -1.000000e+00  1.504725e-01 -4.288966e-02 
 1.504825e-01 -1.000000e+00  1.504825e-01 -5.533032e-02 
 1.504925e-01 -1.000000e+00  1.504925e-01 -6.263069e-02 
 1.505024e-01 -1.000000e+00  1.505024e-01 -6.424284e-02 
 1.505100e-01 -1.000000e+00  1.505100e-01 -6.160321e-02 
 1.505110e-01 -8.055918e-01  1.505110e-01 -6.081538e-02 
 1.505129e-01 -4.167755e-01  1.505129e-01 -5.876306e-02 
 1.505168e-01  3.608571e-01  1.505168e-01 -5.183916e-02 
 1.505200e-01  1.000000e+00  1.505200e-01 -4.339799e-02 
 1.505204e-01  1.000000e+00  1.505204e-01 -4.224646e-02 
 1.505211e-01  1.000000e+00  1.505211e-01 -3.993406e-02 
 1.505227e-01  1.000000e+00  1.505227e-01 -3.525695e-02 
 1.505246e-01  1.000000e+00  1.505246e-01 -2.929071e-02 
 1.505274e-01  1.000000e+00  1.505274e-01 -2.028989e-02 
 1.505319e-01  1.000000e+00  1.505319e-01 -5.794921e-03 
 1.505385e-01  1.000000e+00  1.505385e-01  1.533348e-02 
 1.505468e-01  1.000000e+00  1.505468e-01  4.046047e-02 
 1.505568e-01  1.000000e+00  1.505568e-01  6.679682e-02 
 1.505668e-01  1.000000e+00  1.505668e-01  8.672832e-02 
 1.505768e-01  1.000000e+00  1.505768e-01  9.858787e-02 
 1.505864e-01  1.000000e+00  1.505864e-01  1.015132e-01 
 1.505960e-01  1.000000e+00  1.505960e-01  9.604033e-02 
 1.506060e-01  1.000000e+00  1.506060e-01  8.205080e-02 
 1.506160e-01  1.000000e+00  1.506160e-01  6.098491e-02 
 1.506260e-01  1.000000e+00  1.506260e-01  3.484079e-02 
 1.506360e-01  1.000000e+00  1.506360e-01  6.034953e-03 
 1.506460e-01  1.000000e+00  1.506460e-01 -2.281985e-02 
 1.506550e-01  1.000000e+00  1.506550e-01 -4.676855e-02 
 1.506650e-01  1.000000e+00  1.506650e-01 -6.883080e-02 
 1.506750e-01  1.000000e+00  1.506750e-01 -8.438490e-02 
 1.506850e-01  1.000000e+00  1.506850e-01 -9.215577e-02 
 1.506950e-01  1.000000e+00  1.506950e-01 -9.158384e-02 
 1.507039e-01  1.000000e+00  1.507039e-01 -8.418242e-02 
 1.507129e-01  1.000000e+00  1.507129e-01 -7.081419e-02 
 1.507216e-01  1.000000e+00  1.507216e-01 -5.310788e-02 
 1.507313e-01  1.000000e+00  1.507313e-01 -2.950735e-02 
 1.507413e-01  1.000000e+00  1.507413e-01 -3.073535e-03 
 1.507511e-01  1.000000e+00  1.507511e-01  2.256503e-02 
 1.507601e-01  1.000000e+00  1.507601e-01  4.429327e-02 
 1.507701e-01  1.000000e+00  1.507701e-01  6.408413e-02 
 1.507801e-01  1.000000e+00  1.507801e-01  7.782355e-02 
 1.507901e-01  1.000000e+00  1.507901e-01  8.439029e-02 
 1.507997e-01  1.000000e+00  1.507997e-01  8.351093e-02 
 1.508092e-01  1.000000e+00  1.508092e-01  7.592145e-02 
 1.508192e-01  1.000000e+00  1.508192e-01  6.146806e-02 
 1.508292e-01  1.000000e+00  1.508292e-01  4.178055e-02 
 1.508392e-01  1.000000e+00  1.508392e-01  1.870274e-02 
 1.508492e-01  1.000000e+00  1.508492e-01 -5.650769e-03 
 1.508583e-01  1.000000e+00  1.508583e-01 -2.714759e-02 
 1.508682e-01  1.000000e+00  1.508682e-01 -4.783761e-02 
 1.508782e-01  1.000000e+00  1.508782e-01 -6.402164e-02 
 1.508882e-01  1.000000e+00  1.508882e-01 -7.422640e-02 
 1.508982e-01  1.000000e+00  1.508982e-01 -7.764455e-02 
 1.509082e-01  1.000000e+00  1.509082e-01 -7.408728e-02 
 1.509179e-01  1.000000e+00  1.509179e-01 -6.442249e-02 
 1.509268e-01  1.000000e+00  1.509268e-01 -5.095543e-02 
 1.509356e-01  1.000000e+00  1.509356e-01 -3.405745e-02 
 1.509456e-01  1.000000e+00  1.509456e-01 -1.255850e-02 
 1.509556e-01  1.000000e+00  1.509556e-01  9.690455e-03 
 1.509648e-01  1.000000e+00  1.509648e-01  2.897643e-02 
 1.509748e-01  1.000000e+00  1.509748e-01  4.721684e-02 
 1.509848e-01  1.000000e+00  1.509848e-01  6.093553e-02 
 1.509948e-01  1.000000e+00  1.509948e-01  6.898696e-02 
 1.510000e-01  1.000000e+00  1.510000e-01  7.071336e-02 
 1.510008e-01  8.422594e-01  1.510008e-01  7.067472e-02 
 1.510024e-01  5.267783e-01  1.510024e-01  7.026960e-02 
 1.510055e-01 -1.041839e-01  1.510055e-01  6.750486e-02 
 1.510088e-01 -7.508642e-01  1.510088e-01  6.200314e-02 
 1.510100e-01 -1.000000e+00  1.510100e-01  5.917389e-02 
 1.510105e-01 -1.000000e+00  1.510105e-01  5.799493e-02 
 1.510114e-01 -1.000000e+00  1.510114e-01  5.561482e-02 
 1.510134e-01 -1.000000e+00  1.510134e-01  5.072790e-02 
 1.510160e-01 -1.000000e+00  1.510160e-01  4.375529e-02 
 1.510204e-01 -1.000000e+00  1.510204e-01  3.179557e-02 
 1.510274e-01 -1.000000e+00  1.510274e-01  1.147009e-02 
 1.510373e-01 -1.000000e+00  1.510373e-01 -1.705885e-02 
 1.510463e-01 -1.000000e+00  1.510463e-01 -4.116876e-02 
 1.510563e-01 -1.000000e+00  1.510563e-01 -6.419572e-02 
 1.510663e-01 -1.000000e+00  1.510663e-01 -8.111165e-02 
 1.510763e-01 -1.000000e+00  1.510763e-01 -9.051336e-02 
 1.510858e-01 -1.000000e+00  1.510858e-01 -9.182451e-02 
 1.510954e-01 -1.000000e+00  1.510954e-01 -8.554231e-02 
 1.511054e-01 -1.000000e+00  1.511054e-01 -7.166785e-02 
 1.511154e-01 -1.000000e+00  1.511154e-01 -5.164622e-02 
 1.511254e-01 -1.000000e+00  1.511254e-01 -2.736652e-02 
 1.511354e-01 -1.000000e+00  1.511354e-01 -1.065067e-03 
 1.511448e-01 -1.000000e+00  1.511448e-01  2.336297e-02 
 1.511539e-01 -1.000000e+00  1.511539e-01  4.480017e-02 
 1.511639e-01 -1.000000e+00  1.511639e-01  6.423538e-02 
 1.511739e-01 -1.000000e+00  1.511739e-01  7.761123e-02 
 1.511839e-01 -1.000000e+00  1.511839e-01  8.383897e-02 
 1.511939e-01 -1.000000e+00  1.511939e-01  8.248560e-02 
 1.512027e-01 -1.000000e+00  1.512027e-01  7.509197e-02 
 1.512117e-01 -1.000000e+00  1.512117e-01  6.239621e-02 
 1.512204e-01 -1.000000e+00  1.512204e-01  4.593094e-02 
 1.512299e-01 -1.000000e+00  1.512299e-01  2.458033e-02 
 1.512399e-01 -1.000000e+00  1.512399e-01  5.298964e-04 
 1.512492e-01 -1.000000e+00  1.512492e-01 -2.152050e-02 
 1.512583e-01 -1.000000e+00  1.512583e-01 -4.117102e-02 
 1.512683e-01 -1.000000e+00  1.512683e-01 -5.889537e-02 
