 1.000280e-02  8.796006e-04  1.000280e-02  1.699865e-01 
 1.001280e-02  4.016905e-03  1.001280e-02  7.758732e-01 
 1.002280e-02  7.138357e-03  1.002280e-02  1.373976e+00 
 1.003280e-02  1.023164e-02  1.003280e-02  1.958529e+00 
 1.004280e-02  1.328454e-02  1.004280e-02  2.524277e+00 
 1.005280e-02  1.628501e-02  1.005280e-02  3.066639e+00 
 1.006280e-02  1.922121e-02  1.006280e-02  3.581826e+00 
 1.007280e-02  2.208156e-02  1.007280e-02  4.066904e+00 
 1.008280e-02  2.485476e-02  1.008280e-02  4.519799e+00 
 1.009280e-02  2.752987e-02  1.009280e-02  4.939254e+00 
 1.010280e-02  3.009633e-02  1.010280e-02  5.324752e+00 
 1.011280e-02  3.254401e-02  1.011280e-02  5.676416e+00 
 1.012280e-02  3.486326e-02  1.012280e-02  5.994883e+00 
 1.013280e-02  3.704492e-02  1.013280e-02  6.281189e+00 
 1.014280e-02  3.908038e-02  1.014280e-02  6.536648e+00 
 1.015280e-02  4.096161e-02  1.015280e-02  6.762749e+00 
 1.016280e-02  4.268118e-02  1.016280e-02  6.961060e+00 
 1.017280e-02  4.423230e-02  1.017280e-02  7.133150e+00 
 1.018280e-02  4.560887e-02  1.018280e-02  7.280532e+00 
 1.019280e-02  4.680543e-02  1.019280e-02  7.404607e+00 
 1.020280e-02  4.781728e-02  1.020280e-02  7.506632e+00 
 1.021280e-02  4.864041e-02  1.021280e-02  7.587693e+00 
 1.022280e-02  4.927158e-02  1.022280e-02  7.648685e+00 
 1.023280e-02  4.970830e-02  1.023280e-02  7.690301e+00 
 1.024280e-02  4.994884e-02  1.024280e-02  7.713022e+00 
 1.025280e-02  4.999226e-02  1.025280e-02  7.717115e+00 
 1.026280e-02  4.983838e-02  1.026280e-02  7.702627e+00 
 1.027280e-02  4.948782e-02  1.027280e-02  7.669389e+00 
 1.028280e-02  4.894194e-02  1.028280e-02  7.617013e+00 
 1.029280e-02  4.820292e-02  1.029280e-02  7.544899e+00 
 1.030280e-02  4.727366e-02  1.030280e-02  7.452239e+00 
 1.031280e-02  4.615783e-02  1.031280e-02  7.338031e+00 
 1.032280e-02  4.485984e-02  1.032280e-02  7.201089e+00 
