 1.000000e+00 -3.203131e-04 
 1.258925e+00 -3.203131e-04 
 1.584893e+00 -3.203131e-04 
 1.995262e+00 -3.203131e-04 
 2.511886e+00 -3.203132e-04 
 3.162278e+00 -3.203132e-04 
 3.981072e+00 -3.203133e-04 
 5.011872e+00 -3.203135e-04 
 6.309573e+00 -3.203138e-04 
 7.943282e+00 -3.203142e-04 
 1.000000e+01 -3.203148e-04 
 1.258925e+01 -3.203159e-04 
 1.584893e+01 -3.203175e-04 
 1.995262e+01 -3.203201e-04 
 2.511886e+01 -3.203243e-04 
 3.162278e+01 -3.203309e-04 
 3.981072e+01 -3.203413e-04 
 5.011872e+01 -3.203578e-04 
 6.309573e+01 -3.203839e-04 
 7.943282e+01 -3.204253e-04 
 1.000000e+02 -3.204910e-04 
 1.258925e+02 -3.205951e-04 
 1.584893e+02 -3.207601e-04 
 1.995262e+02 -3.210215e-04 
 2.511886e+02 -3.214359e-04 
 3.162278e+02 -3.220926e-04 
 3.981072e+02 -3.231335e-04 
 5.011872e+02 -3.247832e-04 
 6.309573e+02 -3.273977e-04 
 7.943282e+02 -3.315415e-04 
 1.000000e+03 -3.381088e-04 
 1.258925e+03 -3.485174e-04 
 1.584893e+03 -3.650137e-04 
 1.995262e+03 -3.911583e-04 
 2.511886e+03 -4.325939e-04 
 3.162278e+03 -4.982631e-04 
 3.981072e+03 -6.023369e-04 
 5.011872e+03 -7.672710e-04 
 6.309573e+03 -1.028644e-03 
 7.943282e+03 -1.442818e-03 
 1.000000e+04 -2.099050e-03 
 1.258925e+04 -3.138636e-03 
 1.584893e+04 -4.785084e-03 
 1.995262e+04 -7.391554e-03 
 2.511886e+04 -1.151508e-02 
 3.162278e+04 -1.803179e-02 
 3.981072e+04 -2.831354e-02 
 5.011872e+04 -4.449326e-02 
 6.309573e+04 -6.985004e-02 
 7.943282e+04 -1.093357e-01 
 1.000000e+05 -1.702179e-01 
 1.258925e+05 -2.626859e-01 
 1.584893e+05 -3.999991e-01 
 1.995262e+05 -5.973634e-01 
 2.511886e+05 -8.685085e-01 
 3.162278e+05 -1.219729e+00 
 3.981072e+05 -1.643738e+00 
 5.011872e+05 -2.118623e+00 
 6.309573e+05 -2.615901e+00 
 7.943282e+05 -3.114042e+00 
 1.000000e+06 -3.607343e+00 
 1.258925e+06 -4.102941e+00 
 1.584893e+06 -4.608242e+00 
 1.995262e+06 -5.117921e+00 
 2.511886e+06 -5.609988e+00 
 3.162278e+06 -6.054110e+00 
 3.981072e+06 -6.425654e+00 
 5.011872e+06 -6.714906e+00 
 6.309573e+06 -6.926844e+00 
 7.943282e+06 -7.075016e+00 
 1.000000e+07 -7.175140e+00 
 1.258925e+07 -7.241216e+00 
 1.584893e+07 -7.284136e+00 
 1.995262e+07 -7.311726e+00 
 2.511886e+07 -7.329342e+00 
 3.162278e+07 -7.340541e+00 
 3.981072e+07 -7.347641e+00 
 5.011872e+07 -7.352134e+00 
 6.309573e+07 -7.354975e+00 
 7.943282e+07 -7.356769e+00 
 1.000000e+08 -7.357902e+00 
